r_id;s_id;Table1_total_values;Table2_total_values;Distinct_values_T1;Distinct_values_T2;Shared_values;Estimated_mapping_size;Mapping_density_ratio
real_time_csv_licensed.zip_0202_072128_InitializeSampleRD.csv;real_time_csv_licensed.zip_0223_222253_InitializeSampleCC.csv;164;164;145;146;97;119;0.004424449732302201
processing_time_csv_licensed.zip_P11-1061.annv3_71.csv;then_csv_licensed.zip_P11-1061_532.csv;198;198;104;100;61;1886;0.048107335986123864
in_time_csv_licensed.zip_0202_102937_InitializeSampleRD.csv;real_time_csv_licensed.zip_0210_112045_InitializeSampleHD.csv;164;164;146;155;87;94;0.003494943486020226
show_time_csv_licensed.zip_W11-2123_2.csv;then_csv_licensed.zip_W11-2123.annv3_30.csv;220;220;111;118;68;2386;0.04929752066115702
seek_time_csv_licensed.zip_PL2331LAGSU3DJ.csv;seek_time_csv_licensed.zip_PL2331LAGSUWHJ.csv;13015;12977;1521;1487;808;47134732;0.27907604846317685
in_time_csv_licensed.zip_0224_012125_InitializeSampleCC.csv;real_time_csv_licensed.zip_0205_000003_InitializeSampleHD.csv;164;164;145;156;85;93;0.0034577632361689472
id_csv_licensed.zip_0021500903.csv;id_csv_licensed.zip_0021600303.csv;754;754;147;157;77;43426;0.0763848334963308
id_csv_licensed.zip_0021800065.csv;id_csv_licensed.zip_boxscore_0021600773.csv;754;754;156;162;66;38942;0.06849763243250849
show_time_csv_licensed.zip_P08-1102.annv3_12.csv;then_csv_licensed.zip_P08-1102_sweta_185.csv;176;176;93;83;52;1224;0.039514462809917356
id_csv_licensed.zip_0021600770_4.csv;id_csv_licensed.zip_0021800436_4.csv;608;672;255;273;60;15814;0.03870516134085213
id_csv_licensed.zip_0021600801.csv;id_csv_licensed.zip_boxscore_0021400689.csv;754;754;155;153;71;47121;0.0828842108225626
id_csv_licensed.zip_0021601062.csv;id_csv_licensed.zip_0021800622.csv;725;725;158;149;56;32644;0.062105112960760996
processing_time_csv_licensed.zip_J01-2004_aakansha_42.csv;rate_of_return_csv_licensed.zip_J01-2004_227.csv;187;187;86;100;61;1638;0.046841488175240927
id_csv_licensed.zip_ir.model.access_15752.csv;id_csv_licensed.zip_ir.model.access_35739.csv;32;56;14;22;14;274;0.15290178571428573
object_csv_licensed.zip_Configuration1_window15_split10_typetypetest_projectsynapse1.2.csv;object_csv_licensed.zip_Configuration2_window15_split2_typetest_projectsynapse1.1.csv;4008;5328;753;833;441;1179718;0.05524414759070448
id_csv_licensed.zip_es-MX_128.csv;then_csv_licensed.zip_es-MX_132.csv;21;24;19;22;16;20;0.03968253968253968
object_csv_licensed.zip_interaction_log_T008_8.csv;object_csv_licensed.zip_interaction_log_T125_9.csv;110;145;36;64;13;624;0.03912225705329154
half_life_csv_licensed.zip_maori.csv;real_time_csv_licensed.zip_georgian.csv;1998;1998;1727;1895;998;1039;0.0002602702802903003
id_csv_licensed.zip_halo_85008566755_particle_ID.csv;id_csv_licensed.zip_halo_85009052892_particle_ID.csv;116;110;59;56;15;3204;0.2510971786833856
in_time_csv_licensed.zip_0222_193845_InitializeSampleCC.csv;real_time_csv_licensed.zip_0222_142859_InitializeSampleCC.csv;164;164;136;134;93;123;0.004573170731707317
seek_time_csv_licensed.zip_PL1331LAGSHR6H.csv;seek_time_csv_licensed.zip_PL1331LAGSP4RH.csv;12426;12540;1435;1440;722;33109778;0.2124845625176002
then_csv_licensed.zip_P04-1036_1.csv;then_csv_licensed.zip_P04-1036_aakansha_20.csv;187;187;56;79;55;1710;0.04890045468843833
id_csv_licensed.zip_0021500670.csv;id_csv_licensed.zip_0021700362.csv;725;754;151;154;58;40417;0.073935790725327
data_rate_csv_licensed.zip_A00-2018_akanksha_194.csv;parent_csv_licensed.zip_A00-2018_akanksha_53.csv;165;165;76;76;73;1584;0.05818181818181818
data_rate_csv_licensed.zip_NAICS_data_4525_21.csv;data_rate_csv_licensed.zip_NAICS_data_8397_23.csv;2970;1782;1070;749;422;92688;0.017512952193086875
id_csv_licensed.zip_0021900347_8.csv;parent_csv_licensed.zip_fifa-tree_20.csv;725;155;158;34;15;438;0.003897664071190211
in_time_csv_licensed.zip_0211_074417_InitializeSampleRD.csv;real_time_csv_licensed.zip_0209_200625_InitializeSampleGD_1.csv;164;164;145;143;96;145;0.005391136228435455
object_csv_licensed.zip_metadata-guidelines_127.csv;physical_entity_csv_licensed.zip_metadata-info_24.csv;136;144;106;111;92;326;0.01664624183006536
seek_time_csv_licensed.zip_PL1311LAG2AULH.csv;seek_time_csv_licensed.zip_PL2331LAGMUJLJ.csv;12483;14782;1343;1702;603;18414910;0.09979698760223253
id_csv_licensed.zip_TC_819_2.csv;id_csv_licensed.zip_TC_823_4.csv;385;495;168;117;91;10018;0.052567230749048934
object_csv_licensed.zip_Configuration1_window11_split9_typetest_projectsynapse1.1.csv;object_csv_licensed.zip_Configuration1_window18_split14_typetypetest_projectsynapse1.2.csv;5328;4008;833;753;441;1179718;0.05524414759070448
whole_csv_licensed.zip_P08-1028_sweta_166.csv;whole_csv_licensed.zip_P08-1028_sweta_58.csv;198;198;83;83;83;2346;0.059840832568105295
seek_time_csv_licensed.zip_PL1331LAGRS28H.csv;seek_time_csv_licensed.zip_PL2331LAGN2PGJ.csv;14174;14535;1600;1704;859;55297084;0.2684075732981832
object_csv_licensed.zip_DStar_coverage_sd_54.csv;object_csv_licensed.zip_Ochiai_coverage_sd_442.csv;3;15;2;2;1;28;0.6222222222222222
data_rate_csv_licensed.zip_W11-2123_aakansha_156.csv;data_rate_csv_licensed.zip_W11-2123_swastika_65.csv;220;220;91;80;70;2470;0.05103305785123967
object_csv_licensed.zip_KeyCredMgr.dll.csv__3878996531__.csv;object_csv_licensed.zip_MFPlay.dll.csv__645756901__.csv;1012;1067;129;127;46;17175;0.015905664361310017
id_csv_licensed.zip_20200507171723.csv;id_csv_licensed.zip_movie_ratings_data_set_20.csv;180;2040;136;100;34;870;0.002369281045751634
parent_csv_licensed.zip_A00-2018_akanksha_32.csv;then_csv_licensed.zip_A00-2018.annv3_55.csv;165;176;76;93;53;1558;0.05365013774104683
id_csv_licensed.zip_10.1038_ncomms7985.csv;object_csv_licensed.zip_00002-099.csv;574;88;24;35;5;5771;0.11425007918910358
living_thing_csv_licensed.zip_lachrymal.csv;whole_csv_licensed.zip_rossweisse.csv;882;2694;583;1617;260;15995;0.006731596375248936
object_csv_licensed.zip_grid_objects_layout_T006_6.csv;object_csv_licensed.zip_grid_objects_layout_T009_13.csv;35;35;22;23;19;69;0.0563265306122449
id_csv_licensed.zip_0021500239.csv;id_csv_licensed.zip_0021600067_8.csv;696;754;149;148;56;41752;0.0795603524497698
processing_time_csv_licensed.zip_Bartenders_2.csv;processing_time_csv_licensed.zip_Massage_Therapists_4.csv;340;340;144;145;131;850;0.007352941176470588
id_csv_licensed.zip_0021800457_3.csv;id_csv_licensed.zip_0021800460_2.csv;608;640;237;237;54;13785;0.035426089638157895
id_csv_licensed.zip_0021600296.csv;id_csv_licensed.zip_boxscore_0041600106.csv;754;754;165;159;83;44698;0.07862223754476567
in_time_csv_licensed.zip_0130_171338_InitializeSampleGD.csv;in_time_csv_licensed.zip_0202_113103_InitializeSampleRD.csv;164;164;133;147;91;111;0.004127007733491969
then_csv_licensed.zip_dictEpisode-370-Sasukes-Answer.csv;thing_csv_licensed.zip_dictEpisode-340-Reanimation-Jutsu.csv;8;8;8;7;3;3;0.046875
object_csv_licensed.zip_ServiceModelRegMigPlugin.dll.csv__2186051552__.csv;object_csv_licensed.zip_fhcleanup.dll.csv__10139076__.csv;1144;1221;121;128;75;25231;0.01806312033584761
thing_csv_licensed.zip_P05-1013.annv3_57.csv;thing_csv_licensed.zip_P05-1013_140.csv;220;220;115;115;70;2366;0.04888429752066116
parent_csv_licensed.zip_Configuration1_window15_split3_typetest_projectpoi1.5.csv;parent_csv_licensed.zip_Configuration3_window1_split13_typetest_projectpoi1.5.csv;5688;5688;963;963;963;1485512;0.045915253767894904
id_csv_licensed.zip_boxscore_0021400216.csv;id_csv_licensed.zip_boxscore_0021700679.csv;754;725;154;157;62;44413;0.08124576968810025
id_csv_licensed.zip_0021500190.csv;id_csv_licensed.zip_boxscore_0021400029.csv;754;754;165;163;69;38762;0.0681810186520696
in_time_csv_licensed.zip_0203_190047_InitializeSampleRD.csv;real_time_csv_licensed.zip_0209_174810_InitializeSampleGD.csv;164;164;155;154;88;100;0.0037180249851279
id_csv_licensed.zip_requested_services_124.csv;real_time_csv_licensed.zip_nrealbk1d.csv;800;936;267;590;185;452;0.0006036324786324786
seek_time_csv_licensed.zip_PL2331LAGMYJRJ.csv;seek_time_csv_licensed.zip_PL2331LAGR0NJJ.csv;14763;11286;1857;1222;625;37889151;0.22740510413640608
seek_time_csv_licensed.zip_PL1331LAGSEPRH.csv;seek_time_csv_licensed.zip_PL2331LAGSV0HJ.csv;13015;13015;1573;1571;1437;39692569;0.23432620743021032
object_csv_licensed.zip_Configuration1_window18_split13_typetest_projectsynapse1.2.csv;object_csv_licensed.zip_Configuration2_window12_split3_typetest_projectsynapse1.1.csv;6144;5328;966;833;582;1913048;0.058440031828703706
id_csv_licensed.zip_test_data_records_9.csv;thing_csv_licensed.zip_1969-04-05_1.csv;700;600;103;299;100;6308;0.01501904761904762
id_csv_licensed.zip_requested_services_23.csv;whole_csv_licensed.zip_quotes.db.csv;400;840;200;435;152;401;0.001193452380952381
then_csv_licensed.zip_A00-2018_772.csv;then_csv_licensed.zip_A00-2018_sweta_199.csv;176;176;75;88;56;1493;0.04819860537190083
seek_time_csv_licensed.zip_WD-WX11DA4DJFR4.csv;seek_time_csv_licensed.zip_WD-WX11DA4DJS49.csv;10032;10032;1555;1551;1316;37298497;0.3706092755971958
id_csv_licensed.zip_ir.model.access_49057.csv;id_csv_licensed.zip_ir.model.access_559.csv;64;16;21;9;3;155;0.1513671875
rate_of_return_csv_licensed.zip_J01-2004_179.csv;then_csv_licensed.zip_J01-2004_aakansha_157.csv;187;187;96;86;61;1638;0.046841488175240927
object_csv_licensed.zip_00004-560.csv;object_csv_licensed.zip_00017-105.csv;121;121;45;47;29;1053;0.07192131684994195
seek_time_csv_licensed.zip_PL1331LAGSL4EH.csv;seek_time_csv_licensed.zip_PL2331LAGN555J.csv;12445;11286;1441;1536;631;35309276;0.2513933965838134
in_time_csv_licensed.zip_0203_150924_InitializeSampleGD.csv;real_time_csv_licensed.zip_0201_072513_InitializeSampleHD.csv;164;164;155;135;87;99;0.0036808447352766212
id_csv_licensed.zip_ManagersHalf_46.csv;thing_csv_licensed.zip_CNN.201003_1.csv;930;130;159;130;58;539;0.00445822994210091
in_time_csv_licensed.zip_weather-2013-09-03_83.csv;in_time_csv_licensed.zip_weather-2014-06-15_132.csv;378;518;157;182;65;5769;0.02946313660599375
id_csv_licensed.zip_0021700247.csv;id_csv_licensed.zip_boxscore_0021800235.csv;754;754;150;158;60;48773;0.08579002174081292
object_csv_licensed.zip_Configuration1_window11_split6_typetest_projectsynapse1.1.csv;object_csv_licensed.zip_Configuration3_window10_split14_typetest_projectsynapse1.2.csv;5328;6144;833;966;582;1913048;0.058440031828703706
seek_time_csv_licensed.zip_PL1331LAGRT8VH.csv;seek_time_csv_licensed.zip_PL2331LAGMZD9J.csv;14231;14763;1657;1734;913;49164880;0.23401567310528104
object_csv_licensed.zip_00009-359.csv;object_csv_licensed.zip_00020-013.csv;99;220;38;69;28;1398;0.06418732782369146
id_csv_licensed.zip_0021700479_10.csv;id_csv_licensed.zip_0022000390.csv;725;696;159;149;67;36259;0.0718569163694015
id_csv_licensed.zip_mx-28.csv;id_csv_licensed.zip_natures_67.csv;210;175;113;51;19;674;0.01834013605442177
processing_time_csv_licensed.zip_P05-1013_aakansha_193.csv;processing_time_csv_licensed.zip_P05-1013_vardha_15.csv;220;220;92;99;69;2416;0.049917355371900826
object_csv_licensed.zip_interaction_log_T030_12.csv;object_csv_licensed.zip_interaction_log_T042_9.csv;185;175;51;37;13;1240;0.0383011583011583
id_csv_licensed.zip_ir.model.access_62154.csv;id_csv_licensed.zip_ir.model.access_70400.csv;88;104;34;39;30;1826;0.19951923076923078
escape_velocity_csv_licensed.zip_Configuration1_window14_split11_typetypetest_projectvelocity1.6.csv;escape_velocity_csv_licensed.zip_Configuration3_window14_split7_typetest_projectvelocity1.6.csv;3648;5496;639;823;639;1151847;0.05745042447138589
id_csv_licensed.zip_0021500273_4.csv;id_csv_licensed.zip_0021600741.csv;754;725;157;168;59;34011;0.06221714076648678
parent_csv_licensed.zip_Configuration1_window11_split8_typetypetest_projectpoi2.5.csv;parent_csv_licensed.zip_Configuration1_window17_split12_typetypetest_projectpoi2.5.csv;6744;6744;1126;1126;1126;2354586;0.051770151298320265
id_csv_licensed.zip_halo_85008566771_particle_ID.csv;id_csv_licensed.zip_halo_85011245837_particle_ID.csv;116;86;59;44;15;2508;0.25140336808340014
id_csv_licensed.zip_data_15004.csv;in_time_csv_licensed.zip_1992_18.csv;900;300;227;271;100;100;0.00037037037037037035
seek_time_csv_licensed.zip_PL1311LAG3DB8H.csv;seek_time_csv_licensed.zip_PL2331LAGMZDAJ.csv;12065;14763;1295;1804;573;17841661;0.10016899980038245
data_rate_csv_licensed.zip_W11-2123_aakansha_101.csv;data_rate_csv_licensed.zip_W11-2123_vardha_25.csv;220;220;91;98;67;2434;0.05028925619834711
processing_time_csv_licensed.zip_J01-2004_590.csv;show_time_csv_licensed.zip_J01-2004_480.csv;187;187;97;100;61;1638;0.046841488175240927
data_rate_csv_licensed.zip_A00-2018_akanksha_32.csv;parent_csv_licensed.zip_A00-2018_akanksha_188.csv;165;165;76;76;73;1584;0.05818181818181818
object_csv_licensed.zip_metadata-guidelines_94.csv;object_csv_licensed.zip_metadata-info_92.csv;136;144;106;111;92;326;0.01664624183006536
processing_time_csv_licensed.zip_P11-1061.annv3_61.csv;then_csv_licensed.zip_P11-1061_swastika_50.csv;198;209;105;89;61;2049;0.04951428157169784
question_time_csv_licensed.zip_04-05_152.csv;running_time_csv_licensed.zip_04-05_85.csv;363;363;177;177;177;9285;0.07046422147849646
id_csv_licensed.zip_0021800575.csv;id_csv_licensed.zip_0021901280.csv;725;696;157;147;78;36040;0.07142290923503765
real_time_csv_licensed.zip_ResNet034-v1_139.csv;real_time_csv_licensed.zip_ResNet034-v1_279.csv;620;620;204;204;134;4114;0.010702393340270552
id_csv_licensed.zip_boxscore_0021400434.csv;id_csv_licensed.zip_boxscore_0021400872.csv;754;754;162;150;56;38303;0.06737365351195042
id_csv_licensed.zip_0021700280_7.csv;id_csv_licensed.zip_0021800968.csv;725;725;147;153;66;10071;0.019160047562425685
id_csv_licensed.zip_0021700919.csv;id_csv_licensed.zip_0021900900.csv;754;754;155;161;63;46679;0.08210674809504043
real_time_csv_licensed.zip_bayesChangePt_reward_low_FP_rate_scores_4.csv;real_time_csv_licensed.zip_bayesChangePt_reward_low_FP_rate_scores_6.csv;590;590;228;228;228;17826;0.05120942257971847
parent_csv_licensed.zip_1400403_hhRelMale.csv;parent_csv_licensed.zip_1421902_hhRelMale.csv;90;90;26;28;19;1626;0.20074074074074075
id_csv_licensed.zip_0021600835.csv;id_csv_licensed.zip_boxscore_0021500696_1.csv;725;754;141;159;46;11524;0.02108113052227202
id_csv_licensed.zip_0021500019.csv;id_csv_licensed.zip_boxscore_0021800682.csv;754;754;158;161;64;40841;0.07183790781613886
id_csv_licensed.zip_RewardDatas_9.csv;id_csv_licensed.zip_ds2-ling-FinalSel.csv;2800;3612;272;173;172;2308352;0.2282423667141275
id_csv_licensed.zip_7457.csv;id_csv_licensed.zip_8342_1.csv;208;200;61;59;50;346;0.008317307692307692
object_csv_licensed.zip_00007-124.csv;object_csv_licensed.zip_00009-832.csv;121;99;47;38;27;839;0.07003923532849153
seek_time_csv_licensed.zip_PL2331LAHAWKEJ.csv;seek_time_csv_licensed.zip_PL2331LAHDRZ8J.csv;1121;1121;132;127;115;409942;0.3262204559615674
seek_time_csv_licensed.zip_PL1331LAGSAP1H.csv;seek_time_csv_licensed.zip_PL1331LAGSRAEH.csv;13224;12597;1589;1440;977;42323897;0.2540713404573372
object_csv_licensed.zip_00002-160.csv;object_csv_licensed.zip_00009-851.csv;88;99;35;38;27;648;0.0743801652892562
show_time_csv_licensed.zip_J01-2004_765.csv;then_csv_licensed.zip_J01-2004_488.csv;187;187;97;100;61;1638;0.046841488175240927
id_csv_licensed.zip_31677.csv;id_csv_licensed.zip_31702.csv;875;672;553;440;392;24079;0.040950680272108846
seek_time_csv_licensed.zip_PL1331LAGTNV5H.csv;seek_time_csv_licensed.zip_PL2331LAGUMH6J.csv;12597;11989;1436;1400;744;31590699;0.2091746957613424
id_csv_licensed.zip_7350_4.csv;id_csv_licensed.zip_8173.csv;208;208;59;63;50;590;0.013637204142011835
parent_csv_licensed.zip_Configuration2_window11_split3_typetest_projectpoi1.5.csv;parent_csv_licensed.zip_Configuration4_window0_split2_typetest_projectpoi1.5.csv;5688;5688;963;963;963;1485512;0.045915253767894904
id_csv_licensed.zip_0021501214.csv;id_csv_licensed.zip_boxscore_0021500360.csv;754;725;160;148;61;41843;0.076544406841672
id_csv_licensed.zip_boxscore_0021500312_1.csv;id_csv_licensed.zip_boxscore_0021700999.csv;754;754;164;159;67;39327;0.06917483412955835
seek_time_csv_licensed.zip_PL1331LAGLZ47H.csv;seek_time_csv_licensed.zip_PL1331LAGSEPRH.csv;15637;13015;1764;1573;808;53266947;0.2617340330570801
id_csv_licensed.zip_PointsMapping.csv;id_csv_licensed.zip_roachdata.csv;975;1572;385;414;274;1005;0.0006557056175376786
in_time_csv_licensed.zip_0203_171306_InitializeSampleRD.csv;real_time_csv_licensed.zip_0205_082818_InitializeSampleHD.csv;164;164;156;154;96;109;0.004052647233789411
id_csv_licensed.zip_0021500287_3.csv;id_csv_licensed.zip_0021500487_3.csv;754;754;160;156;64;44689;0.07860640685574373
real_time_csv_licensed.zip_0210_091416_InitializeSampleRD.csv;real_time_csv_licensed.zip_0210_222358_InitializeSampleRD.csv;164;164;155;141;89;100;0.0037180249851279
id_csv_licensed.zip_boxscore_0021400015.csv;id_csv_licensed.zip_boxscore_0021400869.csv;725;725;155;157;98;39600;0.07533888228299643
object_csv_licensed.zip_DAFIPP.dll.csv__4117155495__.csv;object_csv_licensed.zip_DolbyHrtfEnc.dll.csv__815899405__.csv;1848;1045;206;130;67;31865;0.016500445328196525
id_csv_licensed.zip_metadata-info_25.csv;object_csv_licensed.zip_metadata-guidelines_96.csv;144;136;111;106;92;326;0.01664624183006536
seek_time_csv_licensed.zip_PL2331LAGM90UJ.csv;seek_time_csv_licensed.zip_PL2331LAGSU0UJ.csv;14782;12331;1676;1527;766;46828222;0.2569071390868183
id_csv_licensed.zip_0021700422.csv;id_csv_licensed.zip_10.1038_ncomms7747.csv;696;1564;150;32;11;44600;0.040972160978334365
object_csv_licensed.zip_Bundesland_id.csv;parent_csv_licensed.zip_1222309_hhRelFemale.csv;51;90;35;22;7;55;0.011982570806100218
id_csv_licensed.zip_0021500976_4.csv;id_csv_licensed.zip_boxscore_0021500633.csv;754;725;164;155;62;42227;0.0772468672825391
id_csv_licensed.zip_language_1045.csv;id_csv_licensed.zip_language_8013.csv;1218;1218;1218;1218;1080;1080;0.0007279963114853552
id_csv_licensed.zip_requested_services_124.csv;real_time_csv_licensed.zip_test_dataset.csv;800;516;267;346;172;325;0.0007873062015503876
id_csv_licensed.zip_0021701022.csv;id_csv_licensed.zip_0021800295.csv;754;696;158;149;64;41941;0.07992050062501906
id_csv_licensed.zip_0021600260.csv;id_csv_licensed.zip_boxscore_0021500888.csv;754;696;162;139;56;34725;0.06617008140492088
id_csv_licensed.zip_0021600813.csv;id_csv_licensed.zip_boxscore_0021501136.csv;754;725;169;154;81;36947;0.06758803622061649
id_csv_licensed.zip_0021500071_3.csv;id_csv_licensed.zip_boxscore_0021700646.csv;754;754;159;159;65;45461;0.07996432818073722
id_csv_licensed.zip_ip_da-83.csv;id_csv_licensed.zip_requested_services_274.csv;496;900;309;272;226;450;0.0010080645161290322
real_time_csv_licensed.zip_VGG16-BN_129.csv;real_time_csv_licensed.zip_VGG19_88.csv;325;190;150;78;29;746;0.012080971659919029
in_time_csv_licensed.zip_0222_205751_InitializeSampleCC.csv;real_time_csv_licensed.zip_0201_080603_InitializeSampleHD_1.csv;164;164;137;134;91;119;0.004424449732302201
in_time_csv_licensed.zip_0212_045746_InitializeSampleHD.csv;real_time_csv_licensed.zip_0131_181921_InitializeSampleHD.csv;164;164;141;154;87;95;0.003532123735871505
in_time_csv_licensed.zip_0202_132440_InitializeSampleHD.csv;in_time_csv_licensed.zip_0211_133621_InitializeSampleHD.csv;164;164;146;147;101;135;0.005019333729922665
object_csv_licensed.zip_Configuration3_window6_split2_typetest_projectsynapse1.0.csv;object_csv_licensed.zip_Configuration3_window9_split14_typetest_projectsynapse1.1.csv;3768;5328;646;833;391;1197856;0.059666354252341514
seek_time_csv_licensed.zip_PL1331LAGRHR8H.csv;seek_time_csv_licensed.zip_PL2331LAGSSGTJ.csv;13794;12578;1728;1506;839;44751949;0.25793491991155415
in_time_csv_licensed.zip_0202_021050_InitializeSampleRD.csv;real_time_csv_licensed.zip_0202_122037_InitializeSampleRD.csv;164;164;148;147;99;130;0.00483343248066627
id_csv_licensed.zip_5990.csv;id_csv_licensed.zip_7298_2.csv;176;208;53;57;43;82;0.0022399475524475525
id_csv_licensed.zip_0021800372.csv;id_csv_licensed.zip_0021901305.csv;696;754;160;163;62;30409;0.057945745297112716
id_csv_licensed.zip_0021700426.csv;id_csv_licensed.zip_0041600105.csv;725;728;159;130;53;43089;0.0816388783630163
then_csv_licensed.zip_es-MX_176.csv;then_csv_licensed.zip_es-MX_74.csv;21;21;19;20;17;21;0.047619047619047616
id_csv_licensed.zip_0021600373.csv;id_csv_licensed.zip_0021601213.csv;754;754;168;151;87;34345;0.06041166827318844
id_csv_licensed.zip_0021500348_3.csv;id_csv_licensed.zip_boxscore_0021401102.csv;754;754;149;162;64;46336;0.08150342294675963
processing_time_csv_licensed.zip_J01-2004_675.csv;show_time_csv_licensed.zip_J01-2004_aakansha_72.csv;187;187;100;86;62;1686;0.04821413251737253
show_time_csv_licensed.zip_J01-2004_aakansha_198.csv;show_time_csv_licensed.zip_J01-2004_aakansha_36.csv;187;187;86;86;83;1960;0.05604964397037376
id_csv_licensed.zip_0021900023_3_1.csv;id_csv_licensed.zip_0022000660_2.csv;512;608;226;289;56;10789;0.03465833162006579
id_csv_licensed.zip_0021700655.csv;id_csv_licensed.zip_boxscore_0021500052.csv;725;754;155;158;59;39530;0.07231318027988658
seek_time_csv_licensed.zip_PL1331LAGLYK1H.csv;seek_time_csv_licensed.zip_PL1331LAGT6X5H.csv;14782;12863;1713;1431;751;48606601;0.2556346882316188
id_csv_licensed.zip_halo_85012405124_particle_ID.csv;id_csv_licensed.zip_halo_85012658271_particle_ID_1.csv;76;74;39;38;14;1419;0.25231152204836416
id_csv_licensed.zip_0021700314.csv;id_csv_licensed.zip_0021900700.csv;754;754;157;159;61;38094;0.06700602973355191
object_csv_licensed.zip_00004-775.csv;object_csv_licensed.zip_00009-949.csv;121;99;45;38;26;858;0.07162534435261708
id_csv_licensed.zip_0021600098.csv;id_csv_licensed.zip_boxscore_0021601036_1.csv;725;754;156;156;61;36845;0.06740144516601115
in_time_csv_licensed.zip_0222_143753_InitializeSampleCC_1.csv;real_time_csv_licensed.zip_0201_163022_InitializeSampleRD.csv;164;164;134;157;88;94;0.003494943486020226
id_csv_licensed.zip_boxscore_0021400762.csv;id_csv_licensed.zip_boxscore_0021600826_1.csv;754;725;156;153;71;35997;0.06585017835909632
data_rate_csv_licensed.zip_A00-2018_vardha_92.csv;then_csv_licensed.zip_A00-2018_824.csv;198;176;89;91;56;1885;0.05409205693296602
data_rate_csv_licensed.zip_A00-2018_akanksha_172.csv;data_rate_csv_licensed.zip_A00-2018_sweta_70.csv;165;176;76;88;55;1436;0.049449035812672175
id_csv_licensed.zip_0021801165.csv;id_csv_licensed.zip_boxscore_0021500007_1.csv;754;754;161;151;66;47190;0.08300557943839751
object_csv_licensed.zip_HvSocket.dll.csv__2569752232__.csv;object_csv_licensed.zip_SettingsHandlers_Notifications.dll.csv__3713504830__.csv;715;1903;92;228;79;22984;0.016891988725935125
id_csv_licensed.zip_0011800010.csv;show_time_csv_licensed.zip_P87-1015.annv3_13.csv;1092;176;169;80;17;540;0.0028096903096903095
question_time_csv_licensed.zip_quotes.db.csv;thing_csv_licensed.zip_episode 6_1.csv;840;1155;435;503;211;882;0.0009090909090909091
seek_time_csv_licensed.zip_PL1331LAGS182H.csv;seek_time_csv_licensed.zip_PL2331LAGSTKZJ.csv;13604;13148;1690;1569;1043;44882684;0.2509299507195892
id_csv_licensed.zip_0021700581.csv;id_csv_licensed.zip_boxscore_0021501000.csv;667;725;150;150;56;32204;0.06659566768339968
id_csv_licensed.zip_0021900424.csv;id_csv_licensed.zip_boxscore_0021800632.csv;696;754;159;156;60;32982;0.0628487148998445
seek_time_csv_licensed.zip_PL1331LAGSLXWH.csv;seek_time_csv_licensed.zip_PL2331LAGMH0BJ.csv;14079;15200;1935;1749;1048;53945633;0.25208145483568284
data_rate_csv_licensed.zip_W11-2123_swastika.csv;processing_time_csv_licensed.zip_W11-2123.annv3_18.csv;220;220;80;109;69;2414;0.04987603305785124
in_time_csv_licensed.zip_0126_224857.csv;real_time_csv_licensed.zip_0204_064315_InitializeSampleRD.csv;164;164;153;155;87;95;0.003532123735871505
show_time_csv_licensed.zip_test_out.csv;time_interval_csv_licensed.zip_weak_mutation_sum_9.csv;1611;1404;1070;692;536;1060;0.0004686441682096555
seek_time_csv_licensed.zip_PL2331LAHAWS0J.csv;seek_time_csv_licensed.zip_PL2331LAHDDDMJ.csv;1121;969;156;132;74;303444;0.27935031470684896
id_csv_licensed.zip_requested_services_83.csv;parent_csv_licensed.zip_Modules_08Feb19.csv;800;741;270;342;224;817;0.0013782051282051281
id_csv_licensed.zip_Culicospora.csv;id_csv_licensed.zip_Hoornsmania.csv;40;40;12;14;4;552;0.345
in_time_csv_licensed.zip_0131_131546_InitializeSampleRD.csv;real_time_csv_licensed.zip_0210_045254_InitializeSampleHD.csv;164;164;155;129;89;97;0.003606484235574063
in_time_csv_licensed.zip_0211_212942_InitializeSampleHD.csv;real_time_csv_licensed.zip_0201_181558_InitializeSampleRD.csv;164;164;140;157;87;95;0.003532123735871505
seek_time_csv_licensed.zip_PL1331LAGT96VH.csv;seek_time_csv_licensed.zip_PL1331LAGTWH4H.csv;9652;11837;1271;1439;567;28168108;0.2465464288874003
seek_time_csv_licensed.zip_PL1331LAGSR7YH.csv;seek_time_csv_licensed.zip_PL2331LAGRXDUJ.csv;12540;12350;1448;1471;1231;37436706;0.2417314375375317
id_csv_licensed.zip_0021701052.csv;id_csv_licensed.zip_0021800687.csv;725;696;167;158;67;32703;0.06480975029726516
id_csv_licensed.zip_mdl_question_129.csv;parent_csv_licensed.zip_mdl_question_451.csv;440;440;110;110;110;14014;0.07238636363636364
id_csv_licensed.zip_0021900448_8.csv;id_csv_licensed.zip_0021900534.csv;754;754;154;157;56;42849;0.07536991043347945
seek_time_csv_licensed.zip_PL1331LAHDYGHH.csv;seek_time_csv_licensed.zip_PL2331LAHDHETJ.csv;969;969;114;117;81;304578;0.3243776898082029
whole_csv_licensed.zip_P08-1028.annv3_47.csv;whole_csv_licensed.zip_P08-1028_720.csv;187;187;86;86;56;1875;0.05361891961451572
seek_time_csv_licensed.zip_PL2331LAH8RZJJ.csv;seek_time_csv_licensed.zip_PL2331LAHB377J.csv;266;266;38;36;28;22962;0.3245237153032958
